session_id,at_ns,merchant_id,amount_paise,local_hour,label,anomalous,split
1056,1700907440000000000,6,47770,12,normal,0,train
1056,1700996120000000000,6,41670,12,normal,0,train
1056,1701077540000000000,6,37863,11,normal,0,train
1057,1700049800000000000,2,24346,13,normal,0,train
1057,1700049680000000000,4,22614,13,normal,0,train
1057,1700130200000000000,2,22029,12,normal,0,train
1057,1700216000000000000,4,21730,12,normal,0,train
1057,1700301680000000000,2,32852,11,normal,0,train
1057,1700307620000000000,4,28798,13,normal,0,train
1057,1700388020000000000,2,26809,11,normal,0,train
1057,1700473580000000000,4,32040,11,normal,0,train
1057,1700563460000000000,4,27545,12,normal,0,train
1057,1700565920000000000,2,28099,13,normal,0,train
1057,1700651240000000000,2,32002,12,normal,0,train
1057,1700738420000000000,2,22582,13,normal,0,train
1057,1700821220000000000,4,27578,12,normal,0,train
1057,1700909960000000000,2,32993,12,normal,0,train
1057,1700908400000000000,4,74936,12,legit: team order,0,train
1057,1700990360000000000,2,22496,11,normal,0,train
1058,1700047700000000000,3,52139,13,normal,0,train
1058,1700132000000000000,3,126000,12,legit: team order,0,train
1058,1700219600000000000,2,49279,13,normal,0,train
1058,1700226560000000000,3,57679,14,normal,0,train
1058,1700310380000000000,3,126000,14,legit: team order,0,train
1058,1700403500000000000,3,49812,16,legit: late lunch,0,train
1058,1700475980000000000,2,52814,12,normal,0,train
1058,1700562320000000000,3,58060,12,normal,0,train
1058,1700653940000000000,2,58250,13,normal,0,train
1058,1700738300000000000,3,57276,13,normal,0,train
1058,1700823500000000000,2,56308,12,normal,0,train
1058,1700912600000000000,3,48150,13,normal,0,train
1058,1701002600000000000,2,55671,14,normal,0,train
1058,1701082460000000000,2,47976,12,normal,0,train
1058,1701175700000000000,2,54240,14,normal,0,train
1058,1701262940000000000,3,53368,14,normal,0,train
1058,1701341480000000000,2,53247,12,normal,0,train
1058,1701428240000000000,2,53357,12,normal,0,train
1058,1701520280000000000,3,52003,14,normal,0,train
1058,1701599900000000000,6,47401,12,legit: occasional merchant,0,train
1059,1700048660000000000,4,54549,13,normal,0,train
1059,1700139440000000000,4,53879,14,normal,0,train
1059,1700220860000000000,4,49236,13,normal,0,train
1059,1700314520000000000,4,46839,15,normal,0,train
1059,1700393900000000000,4,47868,13,normal,0,train
1059,1700481260000000000,4,53944,13,normal,0,train
1059,1700488040000000000,4,53197,15,normal,0,train
1059,1700565980000000000,4,57721,13,normal,0,train
1059,1700651900000000000,4,55701,13,normal,0,train
1059,1700740940000000000,4,50451,13,normal,0,train
1059,1700752460000000000,4,51290,17,legit: late lunch,0,train
1059,1700827400000000000,4,48172,13,normal,0,train
1059,1700912240000000000,4,47342,13,normal,0,train
1059,1701001820000000000,4,56463,14,normal,0,train
1059,1700999660000000000,4,124856,13,legit: team order,0,train
1059,1701090560000000000,4,52436,14,normal,0,train
1059,1701170180000000000,4,49931,13,normal,0,train
1059,1701186080000000000,4,52166,17,legit: late lunch,0,train
1059,1701265040000000000,4,54537,15,normal,0,train
1059,1701346820000000000,4,48249,14,normal,0,train
1059,1701445880000000000,4,53061,17,legit: late lunch,0,train
1059,1701429380000000000,4,124856,13,legit: team order,0,train
1060,1700046440000000000,6,13128,12,normal,0,train
1060,1700139740000000000,6,23167,14,normal,0,train
1060,1700222180000000000,6,16509,13,normal,0,train
1060,1700308040000000000,5,21268,13,normal,0,train
1060,1700406680000000000,5,12290,16,legit: late lunch,0,train
1060,1700478680000000000,5,16678,12,normal,0,train
1060,1700571020000000000,6,22591,14,normal,0,train
1060,1700654600000000000,5,23752,13,normal,0,train
1060,1700743520000000000,5,12802,14,normal,0,train
1060,1700737700000000000,5,22350,12,normal,0,train
1060,1700830520000000000,5,22227,14,normal,0,train
1060,1700914040000000000,5,21846,13,normal,0,train
1060,1700996300000000000,6,12245,12,normal,0,train
1060,1701084680000000000,6,17373,13,normal,0,train
1060,1701174380000000000,5,15109,14,normal,0,train
1061,1700056520000000000,1,54219,15,normal,0,train
1061,1700139680000000000,3,53676,14,normal,0,train
1061,1700137100000000000,1,57941,14,normal,0,train
1061,1700220860000000000,1,54470,13,normal,0,train
1061,1700228060000000000,3,62633,15,normal,0,train
1061,1700310800000000000,1,64552,14,normal,0,train
1061,1700403080000000000,1,62258,15,normal,0,train
1061,1700480900000000000,3,54115,13,normal,0,train
1061,1700488160000000000,3,57274,15,normal,0,train
1061,1700570240000000000,1,55051,14,normal,0,train
1061,1700658980000000000,3,53748,15,normal,0,train
1061,1700651960000000000,1,54310,13,normal,0,train
1061,1700740640000000000,1,59749,13,normal,0,train
1061,1700830760000000000,1,57718,14,normal,0,train
1061,1700918120000000000,3,54618,15,normal,0,train
1061,1700910800000000000,1,55373,13,normal,0,train
1061,1700998100000000000,6,57654,13,legit: occasional merchant,0,train
1061,1701003800000000000,3,64347,14,normal,0,train
1061,1701084860000000000,1,58138,13,normal,0,train
1061,1701093500000000000,1,54183,15,normal,0,train
1061,1701123200000000000,57,117616,14,new merchant,1,train
1061,1701134000000000000,51,117616,14,new merchant,1,train
1061,1701144800000000000,46,117616,14,new merchant,1,train
1062,1700053280000000000,6,52740,14,normal,0,train
1062,1700048480000000000,6,47519,13,normal,0,train
1062,1700147360000000000,2,44555,16,legit: late lunch,0,train
1062,1700218220000000000,2,54435,12,normal,0,train
1062,1700311280000000000,2,53273,14,normal,0,train
1062,1700397140000000000,2,44028,14,normal,0,train
1062,1700481740000000000,2,46148,13,normal,0,train
1062,1700572340000000000,6,49152,14,normal,0,train
1062,1700654900000000000,2,55719,13,normal,0,train
1062,1700735000000000000,2,48372,12,normal,0,train
1062,1700830160000000000,6,45842,14,normal,0,train
1062,1700822840000000000,2,44532,12,normal,0,train
1062,1700916320000000000,6,47332,14,normal,0,train
1062,1700998040000000000,6,47362,13,normal,0,train
1062,1701090200000000000,6,44495,14,normal,0,train
1062,1701175100000000000,6,46028,14,normal,0,train
1062,1701171140000000000,6,45163,13,normal,0,train
1062,1701255860000000000,2,49224,12,normal,0,train
1063,1700047400000000000,5,62273,13,normal,0,train
1063,1700134580000000000,6,58211,13,normal,0,train
1063,1700221640000000000,6,137224,13,legit: team order,0,train
1063,1700306600000000000,5,56612,13,normal,0,train
1063,1700390780000000000,6,56561,12,normal,0,train
1063,1700473040000000000,5,56526,11,normal,0,train
1063,1700565200000000000,5,58506,13,normal,0,train
1063,1700644940000000000,6,62866,11,normal,0,train
1063,1700737040000000000,5,58981,12,normal,0,train
1063,1700822840000000000,5,61985,12,normal,0,train
1063,1700907380000000000,6,137224,12,legit: team order,0,train
1063,1700993840000000000,5,64165,12,normal,0,train
1063,1701076700000000000,6,53965,11,normal,0,train
1063,1701166640000000000,6,64187,12,normal,0,train
1063,1701250400000000000,6,61772,11,normal,0,train
1063,1701344420000000000,5,61465,13,normal,0,train
1063,1701424040000000000,5,61370,11,normal,0,train
1063,1701518060000000000,6,54125,13,normal,0,train
1063,1701516500000000000,6,59565,13,normal,0,train
1063,1701602480000000000,6,60193,13,normal,0,train
1064,1700043620000000000,5,40905,12,normal,0,train
1064,1700130920000000000,5,36398,12,normal,0,train
1064,1700143880000000000,2,37748,15,legit: late lunch,0,train
1064,1700221340000000000,2,36663,13,normal,0,train
1064,1700307680000000000,2,33283,13,normal,0,train
1064,1700391440000000000,2,30441,12,normal,0,train
1064,1700477240000000000,2,34431,12,normal,0,train
1064,1700562140000000000,5,36354,12,normal,0,train
1064,1700646920000000000,2,36924,11,normal,0,train
1064,1700732840000000000,5,38777,11,normal,0,train
1064,1700820980000000000,2,41984,12,normal,0,train
1064,1700908100000000000,5,35826,12,normal,0,train
1064,1700904560000000000,5,36565,11,normal,0,train
1064,1700997920000000000,2,40509,13,normal,0,train
1064,1701079400000000000,5,34248,11,normal,0,train
1064,1701081860000000000,2,34347,12,normal,0,train
1064,1701165200000000000,5,37139,11,normal,0,train
1064,1701259160000000000,5,41810,13,normal,0,train
1064,1701258320000000000,5,38162,13,normal,0,train
1064,1701345740000000000,2,30588,13,normal,0,train
1064,1701342680000000000,2,31633,12,normal,0,train
1064,1701431300000000000,2,33629,13,normal,0,train
1064,1701468800000000000,44,72238,12,new merchant,1,train
1064,1701479600000000000,47,72238,12,new merchant,1,train
1064,1701490400000000000,58,72238,12,new merchant,1,train
1065,1700044160000000000,5,58055,12,normal,0,train
1065,1700053340000000000,4,52927,14,normal,0,train
1065,1700140100000000000,4,56007,14,normal,0,train
1065,1700221940000000000,5,55349,13,normal,0,train
1065,1700220020000000000,4,50906,13,normal,0,train
1065,1700303960000000000,5,61186,12,normal,0,train
1065,1700392280000000000,3,59744,12,legit: occasional merchant,0,train
1065,1700479280000000000,5,51936,13,normal,0,train
1065,1700570960000000000,4,55301,14,normal,0,train
1065,1700650160000000000,5,56780,12,normal,0,train
1065,1700655140000000000,5,54956,13,normal,0,train
1065,1700744000000000000,4,61618,14,normal,0,train
1065,1700828840000000000,5,52972,14,normal,0,train
1065,1700922860000000000,4,58406,16,legit: occasional merchant,0,train
1065,1700994020000000000,5,50764,12,normal,0,train
1065,1701082700000000000,4,50749,12,normal,0,train
1065,1701171860000000000,5,50989,13,normal,0,train
1065,1701168560000000000,5,49892,12,normal,0,train
1065,1701263120000000000,5,56063,14,normal,0,train
1066,1700045180000000000,3,37309,12,normal,0,train
1066,1700138780000000000,2,32753,14,normal,0,train
1066,1700221880000000000,2,31684,13,normal,0,train
1066,1700217260000000000,2,37473,12,normal,0,train
1066,1700310920000000000,3,35952,14,normal,0,train
1066,1700406500000000000,2,34769,16,legit: late lunch,0,train
1066,1700388920000000000,2,30896,12,normal,0,train
1066,1700477480000000000,3,42242,12,normal,0,train
1066,1700485820000000000,3,34219,14,normal,0,train
1066,1700566040000000000,2,92942,13,legit: team order,0,train
1066,1700655500000000000,5,34986,14,legit: occasional merchant,0,train
1066,1700739440000000000,2,41890,13,normal,0,train
1066,1700823200000000000,3,36324,12,normal,0,train
1066,1700909060000000000,3,35375,12,normal,0,train
1066,1701001700000000000,2,33269,14,normal,0,train
1066,1700994500000000000,2,40997,12,normal,0,train
1066,1701088400000000000,3,40146,14,normal,0,train
1066,1701172880000000000,2,39022,13,normal,0,train
1066,1701175760000000000,3,34741,14,normal,0,train
1066,1701262160000000000,2,35131,14,normal,0,train
1066,1701306800000000000,2,36471,3,odd hour,1,train
1066,1701393200000000000,2,36471,3,odd hour,1,train
1067,1700054120000000000,1,41758,15,legit: late lunch,0,train
1067,1700040920000000000,1,40681,11,normal,0,train
1067,1700127440000000000,4,47580,11,normal,0,train
1067,1700219240000000000,6,48098,12,legit: occasional merchant,0,train
1067,1700305700000000000,4,43967,12,normal,0,train
1067,1700386700000000000,4,43864,11,normal,0,train
1067,1700471960000000000,1,39600,11,normal,0,train
1067,1700560700000000000,1,39404,11,normal,0,train
1067,1700649320000000000,4,50004,12,normal,0,train
1067,1700739800000000000,1,44800,13,normal,0,train
1067,1700820380000000000,1,47934,11,normal,0,train
1067,1700823380000000000,1,49353,12,normal,0,train
1067,1700913800000000000,1,40031,13,normal,0,train
1067,1700912900000000000,1,44329,13,normal,0,train
1067,1700999780000000000,4,42070,13,normal,0,train
1067,1701085820000000000,4,44525,13,normal,0,train
1067,1701123200000000000,54,88100,12,new merchant,1,train
1067,1701134000000000000,49,88100,12,new merchant,1,train
1067,1701144800000000000,53,88100,12,new merchant,1,train
1068,1700046980000000000,3,13335,13,normal,0,train
1068,1700138120000000000,3,17056,14,normal,0,train
1068,1700223440000000000,3,22097,14,normal,0,train
1068,1700306960000000000,6,19904,13,legit: occasional merchant,0,train
1068,1700395040000000000,3,22686,13,normal,0,train
1068,1700477360000000000,3,21167,12,normal,0,train
1068,1700566040000000000,3,14251,13,normal,0,train
1068,1700657720000000000,3,13489,14,normal,0,train
1068,1700740640000000000,3,15521,13,normal,0,train
1068,1700831420000000000,3,11909,14,normal,0,train
1068,1700915660000000000,3,18540,14,normal,0,train
1068,1701000020000000000,3,53488,13,legit: team order,0,train
1068,1701090020000000000,3,16708,14,normal,0,train
1068,1701172220000000000,3,15977,13,normal,0,train
1068,1701258440000000000,3,16773,13,normal,0,train
1068,1701263540000000000,3,16444,14,normal,0,train
1068,1701357140000000000,3,16348,16,legit: late lunch,0,train
1068,1701427640000000000,3,12320,12,normal,0,train
1068,1701516440000000000,3,21820,13,normal,0,train
1068,1701603620000000000,3,17791,13,normal,0,train
1068,1701695420000000000,3,10754,14,normal,0,train
1069,1700039900000000000,1,35491,11,normal,0,train
1069,1700132480000000000,3,34409,12,normal,0,train
1069,1700222120000000000,1,34633,13,normal,0,train
1069,1700304860000000000,3,26503,12,normal,0,train
1069,1700386760000000000,3,34160,11,normal,0,train
1069,1700394860000000000,1,26170,13,normal,0,train
1069,1700474660000000000,1,35191,11,normal,0,train
1069,1700561180000000000,1,27233,11,normal,0,train
1069,1700652200000000000,3,26102,13,normal,0,train
1069,1700734820000000000,3,34970,12,normal,0,train
1069,1700824280000000000,3,27164,12,normal,0,train
1069,1700919620000000000,3,29230,15,legit: late lunch,0,train
1069,1700994260000000000,3,29821,12,normal,0,train
1069,1701084080000000000,3,26638,13,normal,0,train
1069,1701076700000000000,1,31286,11,normal,0,train
1069,1701170720000000000,3,31760,13,normal,0,train
1069,1701257240000000000,1,29481,13,normal,0,train
1070,1700057300000000000,3,23337,15,normal,0,train
1070,1700147960000000000,3,57320,17,legit: team order,0,train
1070,1700229920000000000,3,14010,15,normal,0,train
1070,1700321060000000000,3,22207,17,legit: late lunch,0,train
1070,1700400020000000000,3,23608,15,normal,0,train
1070,1700482160000000000,3,21012,13,normal,0,train
1070,1700582660000000000,3,18426,17,legit: late lunch,0,train
1070,1700653880000000000,3,21974,13,normal,0,train
1070,1700748020000000000,3,18770,15,normal,0,train
1070,1700826620000000000,3,15533,13,normal,0,train
1070,1700831060000000000,3,15893,14,normal,0,train
1070,1700920100000000000,3,21310,15,normal,0,train
1070,1701013340000000000,3,16210,17,legit: late lunch,0,train
1070,1701000020000000000,3,24543,13,normal,0,train
1070,1701083780000000000,3,23908,13,normal,0,train
1070,1701177200000000000,3,22523,15,normal,0,train
1070,1701264860000000000,3,13224,15,normal,0,train
1070,1701257060000000000,3,20357,13,normal,0,train
1070,1701349520000000000,3,15859,14,normal,0,train
1070,1701353120000000000,3,22463,15,normal,0,train
1070,1701431660000000000,3,15992,13,normal,0,train
1070,1701433280000000000,3,13759,14,normal,0,train
1070,1701525020000000000,3,24339,15,normal,0,train
1070,1701609980000000000,3,19648,15,normal,0,train
1070,1701607340000000000,3,16726,14,normal,0,train
1070,1701696260000000000,3,18284,15,normal,0,train
1070,1701776480000000000,3,12881,13,normal,0,train
1071,1700050040000000000,4,61476,13,normal,0,train
1071,1700129420000000000,4,61172,11,normal,0,train
1071,1700228000000000000,5,54075,15,legit: late lunch,0,train
1071,1700306000000000000,4,52476,13,normal,0,train
1071,1700395100000000000,5,57563,13,normal,0,train
1071,1700392220000000000,5,52852,12,normal,0,train
1071,1700480420000000000,4,53741,13,normal,0,train
1071,1700564120000000000,5,58740,12,normal,0,train
1071,1700644820000000000,5,55235,11,normal,0,train
1071,1700734760000000000,5,57263,12,normal,0,train
1071,1700826800000000000,5,54274,13,normal,0,train
1071,1700909360000000000,5,60378,12,normal,0,train
1071,1700996120000000000,5,52455,12,normal,0,train
1071,1700995580000000000,4,62065,12,normal,0,train
1071,1701076520000000000,5,55258,11,normal,0,train
1071,1701164420000000000,5,60319,11,normal,0,train
1071,1701165800000000000,4,57049,11,normal,0,train
1071,1701256460000000000,5,51889,13,normal,0,train
1071,1701341180000000000,5,61288,12,normal,0,train
1071,1701431960000000000,4,58275,13,normal,0,train
1071,1701423080000000000,5,54118,11,normal,0,train
1071,1701518900000000000,5,52592,13,normal,0,train
1071,1701600620000000000,4,54059,12,normal,0,train
1071,1701689240000000000,5,59218,13,normal,0,train
1071,1701728000000000000,5,57483,12,burst,1,train
1071,1701728120000000000,5,57483,12,burst,1,train
1071,1701728240000000000,5,57483,12,burst,1,train
1071,1701728360000000000,5,57483,12,burst,1,train
1071,1701728480000000000,5,57483,12,burst,1,train
1071,1701728600000000000,5,57483,12,burst,1,train
1072,1700055500000000000,2,31928,15,normal,0,train
1072,1700142260000000000,2,38274,15,normal,0,train
1072,1700225600000000000,2,28986,14,normal,0,train
1072,1700312480000000000,2,85194,14,legit: team order,0,train
1072,1700398040000000000,6,34214,14,legit: occasional merchant,0,train
1072,1700483780000000000,2,36529,14,normal,0,train
1072,1700574680000000000,2,35968,15,normal,0,train
1072,1700658500000000000,6,37469,14,normal,0,train
1072,1700741240000000000,6,38475,13,normal,0,train
1072,1700833880000000000,6,37775,15,normal,0,train
1072,1700834720000000000,6,32471,15,normal,0,train
1072,1700919080000000000,6,34808,15,normal,0,train
1072,1701006080000000000,6,32969,15,normal,0,train
1072,1701004040000000000,6,33251,14,normal,0,train
1072,1701084680000000000,6,33977,13,normal,0,train
1072,1701176660000000000,6,33076,14,normal,0,train
1072,1701258500000000000,2,34916,13,normal,0,train
1072,1701359120000000000,2,33065,17,legit: late lunch,0,train
1072,1701342980000000000,6,31524,13,normal,0,train
1072,1701436340000000000,2,34641,14,legit: occasional merchant,0,train
1072,1701523520000000000,2,27217,15,normal,0,train
1072,1701522380000000000,2,29901,14,normal,0,train
1073,1700049740000000000,2,18696,13,normal,0,train
1073,1700129960000000000,2,23630,12,normal,0,train
1073,1700215580000000000,2,16908,11,normal,0,train
1073,1700306240000000000,6,16935,13,normal,0,train
1073,1700388560000000000,6,17919,11,normal,0,train
1073,1700479040000000000,6,18679,13,normal,0,train
1073,1700574800000000000,2,17473,15,legit: late lunch,0,train
1073,1700651720000000000,6,16060,13,normal,0,train
1073,1700733500000000000,2,25671,11,normal,0,train
1073,1700736800000000000,6,18833,12,normal,0,train
1073,1700821940000000000,6,20485,12,normal,0,train
1073,1700822300000000000,2,19331,12,normal,0,train
1073,1700912120000000000,6,26507,13,normal,0,train
1073,1700995220000000000,2,23900,12,normal,0,train
1073,1700995340000000000,2,20240,12,normal,0,train
1073,1701081920000000000,6,24960,12,normal,0,train
1074,1700053880000000000,5,43182,14,normal,0,train
1074,1700133260000000000,4,42843,13,normal,0,train
1074,1700235260000000000,5,44063,17,legit: late lunch,0,train
1074,1700313740000000000,4,44511,15,normal,0,train
1074,1700395400000000000,5,39732,13,normal,0,train
1074,1700488040000000000,4,110530,15,legit: team order,0,train
1074,1700574440000000000,5,45545,15,normal,0,train
1074,1700652020000000000,5,50118,13,normal,0,train
1074,1700745980000000000,5,49146,15,normal,0,train
1074,1700824520000000000,5,45096,13,normal,0,train
1074,1700912180000000000,4,44849,13,normal,0,train
1074,1701003020000000000,4,48467,14,normal,0,train
1075,1700043560000000000,4,54494,12,normal,0,train
1075,1700136140000000000,2,51321,13,normal,0,train
1075,1700221280000000000,2,133888,13,legit: team order,0,train
1075,1700299160000000000,2,58805,11,normal,0,train
1075,1700387840000000000,4,54921,11,normal,0,train
1075,1700482220000000000,4,51643,13,normal,0,train
1075,1700479760000000000,4,62220,13,normal,0,train
1075,1700558300000000000,2,133888,11,legit: team order,0,train
1075,1700561300000000000,2,55533,11,normal,0,train
1075,1700652740000000000,4,51201,13,normal,0,train
1075,1700741540000000000,2,52749,13,normal,0,train
1075,1700739440000000000,4,62926,13,normal,0,train
1075,1700820860000000000,2,53761,12,normal,0,train
1075,1700912420000000000,3,61076,13,legit: occasional merchant,0,train
1075,1700991500000000000,4,61859,11,normal,0,train
1075,1701078020000000000,2,62178,11,normal,0,train
1075,1701173360000000000,2,56972,13,normal,0,train
1075,1701250460000000000,4,52162,11,normal,0,train
1075,1701335900000000000,2,56641,11,normal,0,train
1075,1701342680000000000,2,61309,12,normal,0,train
1075,1701437660000000000,2,59598,15,legit: late lunch,0,train
1075,1701517580000000000,4,56961,13,normal,0,train
1075,1701596420000000000,2,59699,11,normal,0,train
1076,1700047820000000000,4,45463,13,normal,0,train
1076,1700133500000000000,5,44898,13,normal,0,train
1076,1700219540000000000,4,40966,12,normal,0,train
1076,1700310200000000000,4,40306,14,normal,0,train
1076,1700308100000000000,5,36507,13,normal,0,train
1076,1700396000000000000,5,38030,14,normal,0,train
1076,1700394800000000000,5,41546,13,normal,0,train
1076,1700484080000000000,4,41565,14,normal,0,train
1076,1700478740000000000,5,45304,12,normal,0,train
1076,1700564840000000000,5,42384,12,normal,0,train
1076,1700649200000000000,4,45772,12,normal,0,train
1076,1700734460000000000,4,36587,12,normal,0,train
1076,1700741360000000000,5,37056,13,normal,0,train
1076,1700820920000000000,4,38922,12,normal,0,train
1076,1700831480000000000,5,37073,14,normal,0,train
1076,1700909060000000000,5,39469,12,normal,0,train
1076,1700913380000000000,5,38169,13,normal,0,train
1076,1701001400000000000,4,45764,14,normal,0,train
1076,1701036800000000000,43,83414,13,new merchant,1,train
1076,1701047600000000000,56,83414,13,new merchant,1,train
1076,1701058400000000000,53,83414,13,new merchant,1,train
1077,1700047520000000000,4,46614,13,normal,0,train
1077,1700126300000000000,5,49977,11,normal,0,train
1077,1700133500000000000,5,44175,13,normal,0,train
1077,1700222780000000000,4,50331,13,normal,0,train
1077,1700301140000000000,5,44770,11,normal,0,train
1077,1700393300000000000,4,49046,13,normal,0,train
1077,1700474780000000000,4,46029,11,normal,0,train
1077,1700565920000000000,4,52808,13,normal,0,train
1077,1700649500000000000,5,43377,12,normal,0,train
1077,1700736560000000000,4,50799,12,normal,0,train
1077,1700825180000000000,5,50206,13,normal,0,train
1077,1700914040000000000,5,52062,13,normal,0,train
1077,1701000080000000000,4,47078,13,normal,0,train
1077,1701083660000000000,5,41746,13,normal,0,train
1077,1701167300000000000,4,48234,12,normal,0,train
1077,1701220400000000000,4,47670,3,odd hour,1,train
1077,1701306800000000000,4,47670,3,odd hour,1,train
1078,1700045420000000000,2,35528,12,normal,0,train
1078,1700041460000000000,2,33782,11,normal,0,train
1078,1700128220000000000,3,34757,11,normal,0,train
1078,1700219120000000000,2,34319,12,normal,0,train
1078,1700222660000000000,2,32312,13,normal,0,train
1078,1700308700000000000,3,40299,13,normal,0,train
1078,1700300780000000000,3,39510,11,normal,0,train
1078,1700393720000000000,2,34136,13,normal,0,train
1078,1700478320000000000,3,39191,12,normal,0,train
1078,1700561480000000000,2,37794,11,normal,0,train
1078,1700654120000000000,3,38208,13,normal,0,train
1078,1700745980000000000,2,32372,15,legit: late lunch,0,train
1078,1700731760000000000,3,34630,11,normal,0,train
1078,1700824760000000000,3,34389,13,normal,0,train
1078,1700906420000000000,2,33581,11,normal,0,train
1078,1700993480000000000,3,33685,11,normal,0,train
1078,1701082820000000000,2,38907,12,normal,0,train
1078,1701163460000000000,2,33266,11,normal,0,train
1078,1701209600000000000,3,37456,12,burst,1,train
1078,1701209720000000000,3,37456,12,burst,1,train
1078,1701209840000000000,3,37456,12,burst,1,train
1078,1701209960000000000,3,37456,12,burst,1,train
1078,1701210080000000000,3,37456,12,burst,1,train
1078,1701210200000000000,3,37456,12,burst,1,train
1079,1700039900000000000,1,38416,11,normal,0,train
1079,1700128340000000000,1,46604,11,normal,0,train
1079,1700219720000000000,3,44086,13,normal,0,train
1079,1700304080000000000,3,39395,12,normal,0,train
1079,1700394800000000000,1,39041,13,normal,0,train
1079,1700480780000000000,3,40340,13,normal,0,train
1079,1700562920000000000,1,38115,12,normal,0,train
1079,1700646440000000000,3,45230,11,normal,0,train
1079,1700737640000000000,1,41274,12,normal,0,train
1079,1700824460000000000,3,41752,13,normal,0,train
1079,1700819360000000000,3,45323,11,normal,0,train
1079,1700910620000000000,1,43530,12,normal,0,train
1079,1700921000000000000,3,45087,15,legit: late lunch,0,train
1079,1700999780000000000,3,48277,13,normal,0,train
1079,1701087140000000000,1,43220,13,normal,0,train
1079,1701167120000000000,3,44659,12,normal,0,train
1079,1701253100000000000,1,45292,12,normal,0,train
1079,1701342920000000000,1,47808,13,normal,0,train
1079,1701427880000000000,3,39771,12,normal,0,train
1080,1700047640000000000,4,53339,13,normal,0,train
1080,1700131820000000000,5,50637,12,normal,0,train
1080,1700222420000000000,4,51302,13,normal,0,train
1080,1700218940000000000,5,47072,12,normal,0,train
1080,1700305520000000000,2,45476,12,legit: occasional merchant,0,train
1080,1700396180000000000,5,48196,14,normal,0,train
1080,1700476160000000000,5,43427,12,normal,0,train
1080,1700569940000000000,5,54514,14,normal,0,train
1080,1700566220000000000,4,53431,13,normal,0,train
1080,1700663240000000000,5,49815,16,legit: occasional merchant,0,train
1080,1700734520000000000,5,45112,12,normal,0,train
1080,1700740340000000000,5,43403,13,normal,0,train
1080,1700826500000000000,4,48882,13,normal,0,train
1080,1700911880000000000,5,46965,13,normal,0,train
1080,1700993600000000000,4,118700,12,legit: team order,0,train
1080,1700993600000000000,4,50538,12,normal,0,train
1080,1701090080000000000,4,50434,14,normal,0,train
1080,1701173840000000000,4,50668,14,normal,0,train
1080,1701172400000000000,4,54339,13,normal,0,train
1080,1701259160000000000,4,50185,13,normal,0,train
1080,1701342440000000000,4,51254,12,normal,0,train
1080,1701429500000000000,4,49440,13,normal,0,train
1080,1701516500000000000,5,46318,13,normal,0,train
1080,1701604940000000000,5,51495,13,normal,0,train
1080,1701689780000000000,4,48304,13,normal,0,train
1080,1701694640000000000,4,50772,14,normal,0,train
1081,1700060480000000000,5,14060,16,legit: late lunch,0,train
1081,1700132060000000000,5,21092,12,normal,0,train
1081,1700216780000000000,5,16153,12,normal,0,train
1081,1700303360000000000,5,22573,12,normal,0,train
1081,1700308760000000000,2,13846,13,normal,0,train
1081,1700399480000000000,5,15611,14,normal,0,train
1081,1700485100000000000,5,20531,14,normal,0,train
1081,1700563940000000000,2,23537,12,normal,0,train
1081,1700572100000000000,2,21789,14,normal,0,train
1081,1700652800000000000,5,19493,13,normal,0,train
1081,1700651660000000000,2,13937,13,normal,0,train
1081,1700736140000000000,5,23795,12,normal,0,train
1081,1700823440000000000,5,20930,12,normal,0,train
1081,1700913200000000000,5,14612,13,normal,0,train
1081,1701011480000000000,5,23736,16,legit: late lunch,0,train
1082,1700046320000000000,3,17561,12,normal,0,train
1082,1700139620000000000,3,20831,14,normal,0,train
1082,1700132120000000000,3,18641,12,normal,0,train
1082,1700220380000000000,3,20282,13,normal,0,train
1082,1700305880000000000,3,16137,12,normal,0,train
1082,1700397260000000000,3,17038,14,normal,0,train
1082,1700484680000000000,3,22851,14,normal,0,train
1082,1700485160000000000,3,19472,14,normal,0,train
1082,1700564660000000000,3,17552,12,normal,0,train
1082,1700653640000000000,3,23963,13,normal,0,train
1082,1700735060000000000,3,24839,12,normal,0,train
1082,1700826140000000000,3,16697,13,normal,0,train
1082,1700907380000000000,3,27856,12,normal,0,train
1082,1700917340000000000,3,27202,14,normal,0,train
1082,1700997200000000000,3,21709,13,normal,0,train
1082,1701080720000000000,3,26879,12,normal,0,train
1082,1701176000000000000,3,64208,14,legit: team order,0,train
1082,1701260600000000000,3,22871,14,normal,0,train
1082,1701349820000000000,3,18438,14,normal,0,train
1082,1701427580000000000,3,24082,12,normal,0,train
1082,1701520760000000000,3,27235,14,normal,0,train
1082,1701603080000000000,3,18028,13,normal,0,train
1082,1701689360000000000,3,23318,13,normal,0,train
1082,1701692120000000000,3,26236,14,normal,0,train
1082,1701786560000000000,3,21566,16,legit: late lunch,0,train
1083,1700049140000000000,5,48198,13,normal,0,train
1083,1700135600000000000,4,51534,13,normal,0,train
1083,1700137880000000000,5,59244,14,normal,0,train
1083,1700227640000000000,3,49557,15,legit: occasional merchant,0,train
1083,1700225840000000000,4,52769,14,normal,0,train
1083,1700315660000000000,4,55101,15,normal,0,train
1083,1700399720000000000,5,52698,15,normal,0,train
1083,1700485640000000000,5,49078,14,normal,0,train
1083,1700568920000000000,5,52128,14,legit: occasional merchant,0,train
